year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning
2000,2000-06-13,HICKORY (2),0.10131948084622926,Wildfire,348.79651077729346,Listed Wildfire Discovery Date(s): 2000-06-13 (1) | Listed Wildfire Controlled Date(s): 2000-06-13 (1) | Listed Wildfire Out Date(s): 2000-06-14 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),140
2000,2000-09-04,PRICE (2),0.09313357444978809,Wildfire,622.3887023718265,Listed Wildfire Discovery Date(s): 2000-09-04 (1) | Listed Wildfire Controlled Date(s): 2000-09-04 (1) | Listed Wildfire Out Date(s): 2000-09-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),57
2000,2000-10-23,Roaring Fork (3),0.049500248448774244,Wildfire,573.1562910470893,Listed Wildfire Discovery Date(s): 2000-10-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),8
2000,2000-10-30,NARR (2),0.030414643007135856,Wildfire,512.7200591245064,Listed Wildfire Discovery Date(s): 2000-10-30 (1) | Listed Wildfire Controlled Date(s): 2000-10-30 (1) | Listed Wildfire Out Date(s): 2000-10-30 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1
2000,2000-10-16,BURNEDBIRD (2),0.026160240831143305,Wildfire,519.7654956270972,Listed Wildfire Discovery Date(s): 2000-10-16 (1) | Listed Wildfire Controlled Date(s): 2000-10-16 (1) | Listed Wildfire Out Date(s): 2000-10-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),15
2000,2000-10-30,Cooper (3),0.023932161589949447,Wildfire,390.53601331872284,"Listed Wildfire Discovery Date(s): 2000-10-30 (1) | Listed Wildfire Controlled Date(s): 2000-10-30 (1) | Listed Wildfire Out Date(s): 2000-10-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",1
2000,2000-05-14,TANK (2),0.02241532151859571,Wildfire,522.6008307176196,Listed Wildfire Discovery Date(s): 2000-05-14 (1) | Listed Wildfire Controlled Date(s): 2000-05-14 (1) | Listed Wildfire Out Date(s): 2000-05-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),170
2000,2000-07-02,CANARSIE01 (2),0.019428908565419876,Wildfire,100.12938659968681,Listed Wildfire Discovery Date(s): 2000-07-02 (1) | Listed Wildfire Controlled Date(s): 2000-07-02 (1) | Listed Wildfire Out Date(s): 2000-07-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),121
2000,2000-10-17,Crab (3),0.015344226696229063,Wildfire,556.4749716062274,Listed Wildfire Discovery Date(s): 2000-10-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),14
2000,2000-08-08,Lone Star (3),0.007016815646230397,Wildfire,356.95920283230635,Listed Wildfire Discovery Date(s): 2000-08-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),84
2000,2000-06-21,GIV (2),0.007007874249891979,Wildfire,554.2905731618379,Listed Wildfire Discovery Date(s): 2000-06-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),132
2000,2000-10-17,Lovelady Gap (3),0.006850436247125161,Wildfire,645.6381647356998,Listed Wildfire Discovery Date(s): 2000-10-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),14
2000,2000-05-06,# 9 (2),0.006745423932426622,Wildfire,356.5267151334965,Listed Wildfire Discovery Date(s): 2000-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178
2001,2001-06-14,Lost (3),482.7313727587619,Wildfire,440.45101011868076,Listed Wildfire Discovery Date(s): 2001-06-14 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),139
2001,2001-05-10,Hematite (3),219.31777018316066,Wildfire,485.50564890809284,Listed Wildfire Discovery Date(s): 2001-05-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),174
2001,2001-10-26,Kern (3),198.4970288402021,Wildfire,379.7847489817786,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),5
2001,2001-05-06,Kimberling (3),90.89776738821831,Wildfire,549.2152651425903,Listed Wildfire Discovery Date(s): 2001-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178
2001,2001-05-05,Hannah (3),79.49023563076881,Wildfire,551.4291913130345,Listed Wildfire Discovery Date(s): 2001-05-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),179
2001,2001-05-02,Burton (3),40.710094612135954,Wildfire,555.7622044311775,Listed Wildfire Discovery Date(s): 2001-05-02 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),182
2001,2001-10-25,Branson (3),44.62680900722432,Wildfire,401.0251864650324,"Listed Wildfire Discovery Date(s): 2001-10-25 (1), 2001-12-20 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (2)",6
2001,2001-10-28,Dark Hollow (3),32.12826509409225,Wildfire,572.2112781094784,Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),3
2001,2001-05-14,Finger (2),16.603340069294884,Wildfire,333.15167700988616,Listed Wildfire Discovery Date(s): 2001-05-14 (1) | Listed Wildfire Controlled Date(s): 2001-05-16 (1) | Listed Wildfire Out Date(s): 2001-05-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),170
2001,2001-05-04,Kimberling (3),16.48879149042878,Wildfire,552.0968676107315,Listed Wildfire Discovery Date(s): 2001-05-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),180
2001,2001-05-06,Sleeper (3),7.834329670990133,Wildfire,552.598889739987,Listed Wildfire Discovery Date(s): 2001-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178
2001,2001-10-23,Molly (3),3.91740911491098,Wildfire,367.79071959887773,Listed Wildfire Discovery Date(s): 2001-10-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),8
2001,2001-10-28,DEAD RUN (3),3.119736319848019,Wildfire,305.4695629349725,"Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Wildfire Controlled Date(s): 2001-10-28 (1) | Listed Wildfire Out Date(s): 2001-10-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",3
2001,2001-10-26,Hellgate (3),2.381987699227666,Wildfire,462.5232538096953,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),5
2001,2001-07-04,Tinker Bell (3),2.0432984159019494,Wildfire,489.80342441565506,Listed Wildfire Discovery Date(s): 2001-07-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),119
2001,2001-05-05,BASINCOVE (2),1.9175687501096634,Wildfire,588.407191777952,Listed Wildfire Discovery Date(s): 2001-05-05 (1) | Listed Wildfire Controlled Date(s): 2001-05-05 (1) | Listed Wildfire Out Date(s): 2001-05-10 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),179
2001,2001-10-26,MIDNIGHT (5),0.7151931353506386,Wildfire,368.69343178114485,"Listed Wildfire Discovery Date(s): 2001-10-26 (2) | Listed Wildfire Controlled Date(s): 2001-10-26 (2) | Listed Wildfire Out Date(s): 2001-10-28 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",5
2001,2001-08-01,RAPTORPT (2),0.6470191984728012,Wildfire,101.50343406450905,Listed Wildfire Discovery Date(s): 2001-08-01 (1) | Listed Wildfire Controlled Date(s): 2001-08-01 (1) | Listed Wildfire Out Date(s): 2001-08-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),91
2001,2001-10-26,JEWELL HOL (2),0.6052465294224351,Wildfire,368.5852202259562,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Wildfire Controlled Date(s): 2001-10-26 (1) | Listed Wildfire Out Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),5
2001,2001-10-23,FAIRFIELD (2),0.5211458793053677,Wildfire,354.76338900968767,Listed Wildfire Discovery Date(s): 2001-10-23 (1) | Listed Wildfire Controlled Date(s): 2001-10-23 (1) | Listed Wildfire Out Date(s): 2001-10-23 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),8
2001,2001-07-15,LONGSTREET (2),0.5197366323851137,Wildfire,350.53522337819913,Listed Wildfire Discovery Date(s): 2001-07-15 (1) | Listed Wildfire Controlled Date(s): 2001-07-15 (1) | Listed Wildfire Out Date(s): 2001-07-15 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),108
2001,2001-10-21,INDIAN GAP (2),0.46428570016739223,Wildfire,449.8081217698878,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-26 (1) | Listed Wildfire Out Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),10
2001,2001-10-28,TIMECHANGE (2),0.35852897130007216,Wildfire,520.3083708058582,Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Wildfire Controlled Date(s): 2001-10-28 (1) | Listed Wildfire Out Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),3
2001,2001-05-14,ACADEMY (2),0.23175037989715164,Wildfire,101.63717433269045,Listed Wildfire Discovery Date(s): 2001-05-14 (1) | Listed Wildfire Controlled Date(s): 2001-05-14 (1) | Listed Wildfire Out Date(s): 2001-05-14 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),170
2001,2001-08-18,PLUMB03 (2),0.5431746184138325,Wildfire,103.83785271565829,"Listed Wildfire Discovery Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-06-12 (1), 2001-09-06 (1) | Listed Wildfire Controlled Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-09-06 (1) | Listed Wildfire Out Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-06-12 (1), 2001-09-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (4) | Listed Upload Date(s): 2014-03-07 (4)",74
2001,2001-10-30,MCLAWSDR (2),0.18777880407946992,Wildfire,354.22891397362287,Listed Wildfire Discovery Date(s): 2001-10-30 (1) | Listed Wildfire Controlled Date(s): 2001-10-30 (1) | Listed Wildfire Out Date(s): 2001-10-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),1
2001,2001-10-21,BUFFALOCRK (2),0.17822068529683607,Wildfire,516.3948274943527,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-21 (1) | Listed Wildfire Out Date(s): 2001-10-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),10
2001,2001-09-19,DHBAY (2),0.17614248887159714,Wildfire,102.97605054777594,Listed Wildfire Discovery Date(s): 2001-09-19 (1) | Listed Wildfire Controlled Date(s): 2001-09-19 (1) | Listed Wildfire Out Date(s): 2001-09-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),42
2001,2001-10-25,GOAD (2),0.13897926927666523,Wildfire,565.2921114076494,Listed Wildfire Discovery Date(s): 2001-10-25 (1) | Listed Wildfire Controlled Date(s): 2001-10-25 (1) | Listed Wildfire Out Date(s): 2001-10-25 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),6
2001,2001-06-09,NEPONSIT (2),0.12910647631458588,Wildfire,102.80766291856642,Listed Wildfire Discovery Date(s): 2001-06-09 (1) | Listed Wildfire Controlled Date(s): 2001-06-09 (1) | Listed Wildfire Out Date(s): 2001-06-09 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),144
2001,2001-09-12,GLADE CREE (2),0.10620631250993172,Wildfire,523.0343857376373,Listed Wildfire Discovery Date(s): 2001-09-12 (1) | Listed Wildfire Controlled Date(s): 2001-09-12 (1) | Listed Wildfire Out Date(s): 2001-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),49
2001,2001-10-21,RINKYDINK (5),0.1043608320748295,Wildfire,380.4139545006891,"Listed Wildfire Discovery Date(s): 2001-10-21 (2) | Listed Wildfire Controlled Date(s): 2001-10-21 (2) | Listed Wildfire Out Date(s): 2001-10-21 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",10
2001,2001-05-11,GKILLSPK (2),0.07938468218907799,Wildfire,112.67910487603346,Listed Wildfire Discovery Date(s): 2001-05-11 (1) | Listed Wildfire Controlled Date(s): 2001-05-11 (1) | Listed Wildfire Out Date(s): 2001-05-11 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),173
2001,2001-10-21,CANARSIE (2),0.05088384920525809,Wildfire,100.21213897859168,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-21 (1) | Listed Wildfire Out Date(s): 2001-10-21 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),10
2001,2001-10-30,Bastian (P86008) (2),0.049495966257585046,Wildfire,552.719982572908,Listed Wildfire Discovery Date(s): 2001-10-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),1
2001,2001-07-15,LONGSTREET (2),0.045503167940905975,Wildfire,358.70657051676153,Listed Wildfire Discovery Date(s): 2001-07-15 (1) | Listed Wildfire Controlled Date(s): 2001-07-15 (1) | Listed Wildfire Out Date(s): 2001-07-15 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),108
2001,2001-10-24,Old 23 Pound Fire (3),0.023432596681193376,Wildfire,618.5052348358361,Listed Wildfire Discovery Date(s): 2001-10-24 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),7
2001,2001-10-31,Lovelady Gap (3),0.023191413926423193,Wildfire,645.6320253953972,Listed Wildfire Discovery Date(s): 2001-10-31 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),0
2001,2001-05-11,SS FALLS (2),0.014119806528388667,Wildfire,517.5420543983414,Listed Wildfire Discovery Date(s): 2001-05-11 (1) | Listed Wildfire Controlled Date(s): 2001-05-11 (1) | Listed Wildfire Out Date(s): 2001-05-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),173
2001,2001-08-08,AVIATION (2),0.012665695470069543,Wildfire,102.2045069409744,Listed Wildfire Discovery Date(s): 2001-08-08 (1) | Listed Wildfire Controlled Date(s): 2001-08-08 (1) | Listed Wildfire Out Date(s): 2001-08-08 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),84
2001,2001-10-09,Scothorn (3),0.007067481436456767,Wildfire,376.8027664723034,Listed Wildfire Discovery Date(s): 2001-10-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),22
2001,2001-10-21,Tractor (3),0.006800778295162581,Wildfire,361.17208571715605,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),10
2001,2001-10-25,BELMONT (5),0.008537994532518953,Wildfire,351.75728834777755,"Listed Wildfire Discovery Date(s): 2001-10-25 (2) | Listed Wildfire Controlled Date(s): 2001-10-25 (2) | Listed Wildfire Out Date(s): 2001-10-26 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",6
2001,2001-06-27,US33TRUCK (2),4.403571220870686e-05,Wildfire,389.9187129781708,Listed Wildfire Discovery Date(s): 2001-06-27 (1) | Listed Wildfire Controlled Date(s): 2001-06-27 (1) | Listed Wildfire Out Date(s): 2001-06-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),126
2002,2002-06-18,Marbleyard (25),2934.206402874522,Wildfire,462.0836901922565,"Listed Ignition Date(s): 2002-06-05 (1) | Listed Wildfire Discovery Date(s): 2002-06-18 (1), 2002-06-17 (1), 2002-06-16 (1), 2002-06-15 (1), 2002-06-14 (1), 2002-06-11 (1), 2002-06-10 (1), 2002-06-09 (1), 2002-06-08 (1), 2002-06-05 (1), 2002-06-07 (1), 2002-06-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (12)",135
2002,2002-07-03,ROCKYTOP2 (6),1485.6710514188765,Wildfire,399.12521464752194,"Listed Ignition Date(s): 2002-07-03 (1), 2002-06-21 (1) | Listed Wildfire Discovery Date(s): 2002-07-03 (2), 2002-06-21 (2) | Listed Wildfire Controlled Date(s): 2002-07-11 (2), 2002-06-26 (2) | Listed Wildfire Out Date(s): 2002-07-15 (2), 2002-10-01 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (4), 2012-02-29 - DATE_CUR field (2) | Listed Upload Date(s): 2016-03-23 (2)",120
2002,2002-07-31,Stumphole (3),154.28105841276187,Wildfire,369.1060923589686,Listed Wildfire Discovery Date(s): 2002-07-31 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),92
2002,2002-06-17,CAMP BETHE (2),5.955670106783557,Wildfire,481.5731888883194,Listed Wildfire Discovery Date(s): 2002-06-17 (1) | Listed Wildfire Controlled Date(s): 2002-06-17 (1) | Listed Wildfire Out Date(s): 2002-06-17 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),136
2002,2002-07-03,3-Jul (3),5.42427616523281,Wildfire,413.0635045547406,Listed Wildfire Discovery Date(s): 2002-07-03 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),120
2002,2002-09-13,Dry Lake fire (2),5.174074861377873,Wildfire,641.4875973710426,Listed Wildfire Discovery Date(s): 2002-09-13 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),48
2002,2002-07-22,Broken Line Fire (2),5.015135053748395,Wildfire,414.1002463809426,Listed Wildfire Discovery Date(s): 2002-07-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),101
2002,2002-06-04,Strike ll (2),4.992554282051551,Wildfire,384.8632297107953,Listed Wildfire Discovery Date(s): 2002-06-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),149
2002,2002-08-20,Cub (2),4.992525943526534,Wildfire,386.49599027145257,Listed Wildfire Discovery Date(s): 2002-08-20 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),72
2002,2002-06-11,Strike lll (2),4.992430666546248,Wildfire,384.53189120470296,Listed Wildfire Discovery Date(s): 2002-06-11 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),142
2002,2002-08-17,Out (2),4.991036215387434,Wildfire,356.3092971768316,Listed Wildfire Discovery Date(s): 2002-08-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),75
2002,2002-05-29,Marchant Fire (3),2.731875168499384,Wildfire,467.7867930900204,Listed Wildfire Discovery Date(s): 2002-05-29 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),155
2002,2002-07-05,SPRINGC08 (2),4.664322244810834,Wildfire,98.00674250548194,"Listed Wildfire Discovery Date(s): 2002-07-05 (2), 2002-01-05 (1), 2002-02-23 (1), 2002-06-23 (1), 2002-07-07 (1), 2002-07-24 (2), 2002-07-18 (2), 2002-08-08 (1), 2002-08-14 (1), 2002-07-14 (1), 2002-07-06 (1) | Listed Wildfire Controlled Date(s): 2002-07-05 (2), 2002-01-05 (1), 2002-02-23 (1), 2002-07-24 (2), 2002-07-18 (2), 2002-08-08 (1), 2002-08-14 (1), 2002-07-14 (1), 2002-07-06 (1) | Listed Wildfire Out Date(s): 2002-07-07 (2), 2002-01-05 (1), 2002-02-23 (1), 2002-06-23 (1), 2002-07-24 (2), 2002-07-18 (2), 2002-08-08 (1), 2002-08-14 (1), 2002-07-05 (1), 2002-07-14 (1), 2002-07-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (14) | Listed Upload Date(s): 2014-03-07 (14)",118
2002,2002-06-05,Sweet Road Fire (3),1.3334413214946959,Wildfire,488.31384520795774,Listed Wildfire Discovery Date(s): 2002-06-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),148
2002,2002-07-17,Trailer Fire (3),1.2561337993301587,Wildfire,459.7844528271089,Listed Wildfire Discovery Date(s): 2002-07-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),106
2002,2002-08-19,CRIMORAMNS (5),0.6657524354662716,Wildfire,409.6513258063983,"Listed Wildfire Discovery Date(s): 2002-08-19 (2) | Listed Wildfire Controlled Date(s): 2002-08-19 (2) | Listed Wildfire Out Date(s): 2002-08-26 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",73
2002,2002-09-27,ORANGE (2),0.3331045998785146,Wildfire,474.53337625079416,Listed Wildfire Discovery Date(s): 2002-09-27 (1) | Listed Wildfire Controlled Date(s): 2002-09-27 (1) | Listed Wildfire Out Date(s): 2002-09-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),34
2002,2002-08-11,Drewry's Trail (5),0.2918138914008495,Wildfire,391.95680061041713,"Listed Wildfire Discovery Date(s): 2002-08-11 (2) | Listed Wildfire Controlled Date(s): 2002-08-12 (2) | Listed Wildfire Out Date(s): 2002-08-12 (2) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2017-08-07 (1)",81
