year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning,smoke_impact,normalized_smoke_impact
2000,2000-10-27,SHEEP PIN (2),0.2768279970286293,Wildfire,511.68079618848424,Listed Wildfire Discovery Date(s): 2000-10-27 (1) | Listed Wildfire Controlled Date(s): 2000-10-28 (1) | Listed Wildfire Out Date(s): 2000-10-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),4,4.22933188054024e-06,4.229322936941379e-06
2000,2000-07-02,PLUMB01 (2),0.2227833180546333,Wildfire,103.83924968025607,Listed Wildfire Discovery Date(s): 2000-07-02 (1) | Listed Wildfire Controlled Date(s): 2000-07-02 (1) | Listed Wildfire Out Date(s): 2000-07-03 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),121,0.002500028476388387,0.002496908603961745
2000,2000-06-13,HICKORY (2),0.1013194808462292,Wildfire,348.79651077729346,Listed Wildfire Discovery Date(s): 2000-06-13 (1) | Listed Wildfire Controlled Date(s): 2000-06-13 (1) | Listed Wildfire Out Date(s): 2000-06-14 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),140,0.00011659414122276601,0.00011658734465417053
2000,2000-09-04,PRICE (2),0.093133574449788,Wildfire,622.3887023718265,Listed Wildfire Discovery Date(s): 2000-09-04 (1) | Listed Wildfire Controlled Date(s): 2000-09-04 (1) | Listed Wildfire Out Date(s): 2000-09-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),57,1.370432740505316e-05,1.370423350161627e-05
2000,2000-10-23,Roaring Fork (3),0.0495002484487742,Wildfire,573.1562910470893,Listed Wildfire Discovery Date(s): 2000-10-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),8,1.2054556543496349e-06,1.2054549277885515e-06
2000,2000-10-30,NARR (2),0.0304146430071358,Wildfire,512.7200591245064,Listed Wildfire Discovery Date(s): 2000-10-30 (1) | Listed Wildfire Controlled Date(s): 2000-10-30 (1) | Listed Wildfire Out Date(s): 2000-10-30 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),1,1.1569700214202511e-07,1.1569699544912747e-07
2000,2000-10-16,BURNEDBIRD (2),0.0261602408311433,Wildfire,519.7654956270972,Listed Wildfire Discovery Date(s): 2000-10-16 (1) | Listed Wildfire Controlled Date(s): 2000-10-16 (1) | Listed Wildfire Out Date(s): 2000-10-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),15,1.4525065698908026e-06,1.4525055150041562e-06
2000,2000-10-30,Cooper (3),0.0239321615899494,Wildfire,390.5360133187229,"Listed Wildfire Discovery Date(s): 2000-10-30 (1) | Listed Wildfire Controlled Date(s): 2000-10-30 (1) | Listed Wildfire Out Date(s): 2000-10-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",1,1.5691329760403604e-07,1.5691328529314585e-07
2000,2000-05-14,TANK (2),0.0224153215185957,Wildfire,522.6008307176196,Listed Wildfire Discovery Date(s): 2000-05-14 (1) | Listed Wildfire Controlled Date(s): 2000-05-14 (1) | Listed Wildfire Out Date(s): 2000-05-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),170,1.3952553695148709e-05,1.395245635917679e-05
2000,2000-07-02,CANARSIE01 (2),0.0194289085654198,Wildfire,100.1293865996868,Listed Wildfire Discovery Date(s): 2000-07-02 (1) | Listed Wildfire Controlled Date(s): 2000-07-02 (1) | Listed Wildfire Out Date(s): 2000-07-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),121,0.00023448262291146568,0.00023445513615793538
2000,2000-10-17,Crab (3),0.015344226696229,Wildfire,556.4749716062274,Listed Wildfire Discovery Date(s): 2000-10-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),14,6.937160935927675e-07,6.937158529718695e-07
2000,2000-08-08,Lone Star (3),0.0070168156462303,Wildfire,356.95920283230635,Listed Wildfire Discovery Date(s): 2000-08-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),84,4.625750307080086e-06,4.625739608330128e-06
2000,2000-06-21,GIV (2),0.0070078742498919,Wildfire,554.2905731618379,Listed Wildfire Discovery Date(s): 2000-06-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),132,3.0108231471042734e-06,3.0108186145853595e-06
2000,2000-10-17,Lovelady Gap (3),0.0068504362471251,Wildfire,645.6381647356998,Listed Wildfire Discovery Date(s): 2000-10-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),14,2.3007417635862732e-07,2.3007414989156807e-07
2000,2000-05-06,# 9 (2),0.0067454239324266,Wildfire,356.5267151334965,Listed Wildfire Discovery Date(s): 2000-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178,9.445938112186603e-06,9.445893499594132e-06
2001,2001-06-14,Lost (3),482.7313727587619,Wildfire,440.4510101186808,Listed Wildfire Discovery Date(s): 2001-06-14 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),139,0.34587972434486697,0.29704786938803407
2001,2001-05-10,Hematite (3),219.31777018316063,Wildfire,485.5056489080928,Listed Wildfire Discovery Date(s): 2001-05-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),174,0.16189539485844004,0.15005263274107442
2001,2001-10-26,Kern (3),198.4970288402021,Wildfire,379.7847489817786,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),5,0.006880959049870606,0.006857393292726127
2001,2001-05-06,Kimberling (3),90.89776738821833,Wildfire,549.2152651425903,Listed Wildfire Discovery Date(s): 2001-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178,0.053639907367741255,0.05225074788198702
2001,2001-05-05,Hannah (3),79.49023563076881,Wildfire,551.4291913130345,Listed Wildfire Discovery Date(s): 2001-05-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),179,0.046793691722963805,0.045731865407094195
2001,2001-05-02,Burton (3),40.710094612135954,Wildfire,555.7622044311775,Listed Wildfire Discovery Date(s): 2001-05-02 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),182,0.023988079676992537,0.023704885609122792
2001,2001-10-25,Branson (3),44.62680900722432,Wildfire,401.0251864650324,"Listed Wildfire Discovery Date(s): 2001-10-25 (1), 2001-12-20 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (2)",6,0.0016649599290690235,0.0016635754198415452
2001,2001-10-28,Dark Hollow (3),32.12826509409225,Wildfire,572.2112781094784,Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),3,0.0002943714604777916,0.00029432814170041904
2001,2001-05-14,Finger (2),16.603340069294884,Wildfire,333.15167700988616,Listed Wildfire Discovery Date(s): 2001-05-14 (1) | Listed Wildfire Controlled Date(s): 2001-05-16 (1) | Listed Wildfire Out Date(s): 2001-05-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),170,0.025430820769711357,0.025112837229688493
2001,2001-05-04,Kimberling (3),16.48879149042878,Wildfire,552.0968676107315,Listed Wildfire Discovery Date(s): 2001-05-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),180,0.009737125442322657,0.009690025137290214
2001,2001-05-06,Sleeper (3),7.834329670990133,Wildfire,552.598889739987,Listed Wildfire Discovery Date(s): 2001-05-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),178,0.0045666931300387525,0.004556297424283666
2001,2001-10-23,Molly (3),3.91740911491098,Wildfire,367.7907195988778,Listed Wildfire Discovery Date(s): 2001-10-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),8,0.0002316793805680604,0.00023165254704480623
2001,2001-10-28,DEAD RUN (3),3.119736319848019,Wildfire,305.4695629349725,"Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Wildfire Controlled Date(s): 2001-10-28 (1) | Listed Wildfire Out Date(s): 2001-10-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",3,0.00010030053664692198,0.0001002955068844186
2001,2001-10-26,Hellgate (3),2.381987699227666,Wildfire,462.5232538096953,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),5,5.5672711566828414e-05,5.5671161898937686e-05
2001,2001-07-04,Tinker Bell (3),2.0432984159019494,Wildfire,489.80342441565506,Listed Wildfire Discovery Date(s): 2001-07-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),119,0.0010135265398086436,0.001013013268565271
2001,2001-05-05,BASINCOVE (2),1.9175687501096632,Wildfire,588.407191777952,Listed Wildfire Discovery Date(s): 2001-05-05 (1) | Listed Wildfire Controlled Date(s): 2001-05-05 (1) | Listed Wildfire Out Date(s): 2001-05-10 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),179,0.000991397980880389,0.000990906870465922
2001,2001-10-26,MIDNIGHT (5),0.7151931353506386,Wildfire,368.69343178114485,"Listed Wildfire Discovery Date(s): 2001-10-26 (2) | Listed Wildfire Controlled Date(s): 2001-10-26 (2) | Listed Wildfire Out Date(s): 2001-10-28 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",5,2.630646787914112e-05,2.6306121870083153e-05
2001,2001-08-01,RAPTORPT (2),0.6470191984728012,Wildfire,101.50343406450904,Listed Wildfire Discovery Date(s): 2001-08-01 (1) | Listed Wildfire Controlled Date(s): 2001-08-01 (1) | Listed Wildfire Out Date(s): 2001-08-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),91,0.0057147480556671015,0.005698480828973779
2001,2001-10-26,JEWELL HOL (2),0.6052465294224351,Wildfire,368.5852202259562,Listed Wildfire Discovery Date(s): 2001-10-26 (1) | Listed Wildfire Controlled Date(s): 2001-10-26 (1) | Listed Wildfire Out Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),5,2.2275449625028872e-05,2.227520153088514e-05
2001,2001-10-23,FAIRFIELD (2),0.5211458793053677,Wildfire,354.76338900968767,Listed Wildfire Discovery Date(s): 2001-10-23 (1) | Listed Wildfire Controlled Date(s): 2001-10-23 (1) | Listed Wildfire Out Date(s): 2001-10-23 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),8,3.3126206524874474e-05,3.3125657864211774e-05
2001,2001-07-15,LONGSTREET (2),0.5197366323851137,Wildfire,350.53522337819913,Listed Wildfire Discovery Date(s): 2001-07-15 (1) | Listed Wildfire Controlled Date(s): 2001-07-15 (1) | Listed Wildfire Out Date(s): 2001-07-15 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),108,0.00045681857509222043,0.0004567142652528516
2001,2001-10-21,INDIAN GAP (2),0.4642857001673922,Wildfire,449.8081217698878,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-26 (1) | Listed Wildfire Out Date(s): 2001-10-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),10,2.2947253962704618e-05,2.2946990678500162e-05
2001,2001-10-28,TIMECHANGE (2),0.3585289713000721,Wildfire,520.3083708058582,Listed Wildfire Discovery Date(s): 2001-10-28 (1) | Listed Wildfire Controlled Date(s): 2001-10-28 (1) | Listed Wildfire Out Date(s): 2001-10-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),3,3.973048657499987e-06,3.973040764963075e-06
2001,2001-05-14,ACADEMY (2),0.2317503798971516,Wildfire,101.63717433269044,Listed Wildfire Discovery Date(s): 2001-05-14 (1) | Listed Wildfire Controlled Date(s): 2001-05-14 (1) | Listed Wildfire Out Date(s): 2001-05-14 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),170,0.0038138552954724006,0.0038066009881005352
2001,2001-08-18,PLUMB03 (2),0.5431746184138325,Wildfire,103.83785271565829,"Listed Wildfire Discovery Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-06-12 (1), 2001-09-06 (1) | Listed Wildfire Controlled Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-09-06 (1) | Listed Wildfire Out Date(s): 2001-08-18 (1), 2001-07-17 (1), 2001-06-12 (1), 2001-09-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (4) | Listed Upload Date(s): 2014-03-07 (4)",74,0.003727861684684714,0.003720930428816081
2001,2001-10-30,MCLAWSDR (2),0.1877788040794699,Wildfire,354.22891397362287,Listed Wildfire Discovery Date(s): 2001-10-30 (1) | Listed Wildfire Controlled Date(s): 2001-10-30 (1) | Listed Wildfire Out Date(s): 2001-10-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),1,1.4965063140034424e-06,1.4965051942389857e-06
2001,2001-10-21,BUFFALOCRK (2),0.178220685296836,Wildfire,516.3948274943527,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-21 (1) | Listed Wildfire Out Date(s): 2001-10-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),10,6.68335210948986e-06,6.683329775991659e-06
2001,2001-09-19,DHBAY (2),0.1761424888715971,Wildfire,102.97605054777594,Listed Wildfire Discovery Date(s): 2001-09-19 (1) | Listed Wildfire Controlled Date(s): 2001-09-19 (1) | Listed Wildfire Out Date(s): 2001-09-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),42,0.0006976553941127079,0.000697412145717369
2001,2001-10-25,GOAD (2),0.1389792692766652,Wildfire,565.2921114076494,Listed Wildfire Discovery Date(s): 2001-10-25 (1) | Listed Wildfire Controlled Date(s): 2001-10-25 (1) | Listed Wildfire Out Date(s): 2001-10-25 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),6,2.60948872295557e-06,2.6094853182457955e-06
2001,2001-06-09,NEPONSIT (2),0.1291064763145858,Wildfire,102.80766291856642,Listed Wildfire Discovery Date(s): 2001-06-09 (1) | Listed Wildfire Controlled Date(s): 2001-06-09 (1) | Listed Wildfire Out Date(s): 2001-06-09 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),144,0.001758974514054064,0.0017574293300776573
2001,2001-09-12,GLADE CREE (2),0.1062063125099317,Wildfire,523.0343857376373,Listed Wildfire Discovery Date(s): 2001-09-12 (1) | Listed Wildfire Controlled Date(s): 2001-09-12 (1) | Listed Wildfire Out Date(s): 2001-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),49,1.902330308739011e-05,1.9023122146654655e-05
2001,2001-10-21,RINKYDINK (5),0.1043608320748295,Wildfire,380.4139545006891,"Listed Wildfire Discovery Date(s): 2001-10-21 (2) | Listed Wildfire Controlled Date(s): 2001-10-21 (2) | Listed Wildfire Out Date(s): 2001-10-21 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",10,7.21148416200163e-06,7.211458159374732e-06
2001,2001-05-11,GKILLSPK (2),0.0793846821890779,Wildfire,112.67910487603346,Listed Wildfire Discovery Date(s): 2001-05-11 (1) | Listed Wildfire Controlled Date(s): 2001-05-11 (1) | Listed Wildfire Out Date(s): 2001-05-11 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),173,0.0010816731188920741,0.001081088532040619
2001,2001-10-21,CANARSIE (2),0.050883849205258,Wildfire,100.21213897859168,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Wildfire Controlled Date(s): 2001-10-21 (1) | Listed Wildfire Out Date(s): 2001-10-21 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),10,5.066864528826448e-05,5.06673616758159e-05
2001,2001-10-30,Bastian (P86008) (2),0.049495966257585,Wildfire,552.719982572908,Listed Wildfire Discovery Date(s): 2001-10-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),1,1.6201658542699901e-07,1.6201657230231347e-07
2001,2001-07-15,LONGSTREET (2),0.0455031679409059,Wildfire,358.70657051676153,Listed Wildfire Discovery Date(s): 2001-07-15 (1) | Listed Wildfire Controlled Date(s): 2001-07-15 (1) | Listed Wildfire Out Date(s): 2001-07-15 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),108,3.8193259639237524e-05,3.8192530295267214e-05
2001,2001-10-24,Old 23 Pound Fire (3),0.0234325966811933,Wildfire,618.5052348358361,Listed Wildfire Discovery Date(s): 2001-10-24 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),7,4.2877721405469346e-07,4.287771221297701e-07
2001,2001-10-31,Lovelady Gap (3),0.0231914139264231,Wildfire,645.6320253953972,Listed Wildfire Discovery Date(s): 2001-10-31 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),1,5.563615368356013e-08,5.563615213586939e-08
2001,2001-05-11,SS FALLS (2),0.0141198065283886,Wildfire,517.5420543983414,Listed Wildfire Discovery Date(s): 2001-05-11 (1) | Listed Wildfire Controlled Date(s): 2001-05-11 (1) | Listed Wildfire Out Date(s): 2001-05-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),173,9.119763126199194e-06,9.119721541412283e-06
2001,2001-08-08,AVIATION (2),0.0126656954700695,Wildfire,102.2045069409744,Listed Wildfire Discovery Date(s): 2001-08-08 (1) | Listed Wildfire Controlled Date(s): 2001-08-08 (1) | Listed Wildfire Out Date(s): 2001-08-08 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),84,0.00010185168846371536,0.00010184650193266221
2001,2001-10-09,Scothorn (3),0.0070674814364567,Wildfire,376.8027664723034,Listed Wildfire Discovery Date(s): 2001-10-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),22,1.0951136490064683e-06,1.095113049369954e-06
2001,2001-10-21,Tractor (3),0.0068007782951625,Wildfire,361.1720857171561,Listed Wildfire Discovery Date(s): 2001-10-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),10,5.213510622771254e-07,5.213509263737075e-07
2001,2001-10-25,BELMONT (5),0.0085379945325189,Wildfire,351.75728834777755,"Listed Wildfire Discovery Date(s): 2001-10-25 (2) | Listed Wildfire Controlled Date(s): 2001-10-25 (2) | Listed Wildfire Out Date(s): 2001-10-26 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",6,4.1401961134374457e-07,4.140195256376489e-07
2001,2001-06-27,US33TRUCK (2),4.403571220870686e-05,Wildfire,389.9187129781708,Listed Wildfire Discovery Date(s): 2001-06-27 (1) | Listed Wildfire Controlled Date(s): 2001-06-27 (1) | Listed Wildfire Out Date(s): 2001-06-27 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),126,3.6494499605008886e-08,3.649449893908465e-08
2002,2002-06-18,Marbleyard (25),2934.206402874522,Wildfire,462.0836901922565,"Listed Ignition Date(s): 2002-06-05 (1) | Listed Wildfire Discovery Date(s): 2002-06-18 (1), 2002-06-17 (1), 2002-06-16 (1), 2002-06-15 (1), 2002-06-14 (1), 2002-06-11 (1), 2002-06-10 (1), 2002-06-09 (1), 2002-06-08 (1), 2002-06-05 (1), 2002-06-07 (1), 2002-06-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (12)",135,1.8551675932380602,1.0491305430446642
2002,2002-07-03,ROCKYTOP2 (6),1485.6710514188765,Wildfire,399.12521464752194,"Listed Ignition Date(s): 2002-07-03 (1), 2002-06-21 (1) | Listed Wildfire Discovery Date(s): 2002-07-03 (2), 2002-06-21 (2) | Listed Wildfire Controlled Date(s): 2002-07-11 (2), 2002-06-26 (2) | Listed Wildfire Out Date(s): 2002-07-15 (2), 2002-10-01 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (4), 2012-02-29 - DATE_CUR field (2) | Listed Upload Date(s): 2016-03-23 (2)",120,1.1191429853718633,0.7510117547688964
